Codigo;Data Nasc;Bairro;Cidade;Sexo
0063872;;ALDEIA;CAMARAGIBE;M
0193534;;CORDEIRO;RECIFE;M
0193569;;DOIS IRMÃOS;RECIFE;M
0077923;;BRASILIA TEIMOSA;RECIFE;M
0107201;;CABANGA;RECIFE;M
0225703;;CORDEIRO;RECIFE;M
0103529;;UR7;RECIFE;M
0126520;;CORDEIRO;RECIFE;M
0075775;;CORDEIRO;RECIFE;M
0027553;;CURADO II;JABOATÃO DOS GUARARAPES;M
0121220;;CURADO IV;JABOATÃO DOS GUARARAPES;M
0193641;;VÁRZEA;RECIFE;M
0220590;;CORDEIRO;RECIFE;M
0225721;;ENCRUZILHADA;RECIFE;M
0220604;;TORRÕES;RECIFE;F
0193682;;CORDEIRO;RECIFE;M
0220566;;TAMARINEIRA;RECIFE;M
0220647;;MACAXEIRA;RECIFE;M
0116598;;AREIAS;RECIFE;M
0220681;;CAIXA D'ÁGUA;OLINDA;M
0083010;;CORDEIRO;RECIFE;M
0193828;;PIEDADE;JABOATÃO DOS GUARARAPES;M
0018806;;CORDEIRO;RECIFE;M
0052571;;AFOGADOS;RECIFE;M
0193852;;CASA CAIADA;OLINDA;M
0109898;;PADRE ROMA;JABOATÃO DOS GUARARAPES;M
0067976;;CASA FORTE;RECIFE;
0226734;;IMBIRIBEIRA;RECIFE;
0110211;;BOA VIAGEM;RECIFE;
0062595;;VARZEA;RECIFE;F
0194034;;PRAZERES;JABOATÃO DOS GUARARAPES;M
0220817;;CASA CAIADA;OLINDA;
0098937;;AFOGADOS;RECIFE;M
0194514;;IMBIRIBEIRA;RECIFE;M
0085692;;POCO DA PANELA;RECIFE;M
0188115;;PAPICU;FORTALEZA;
0277754;;BOA VIAGEM;RECIFE;M
0220841;;CORDEIRO;RECIFE;M
0278181;;TIMBÍ;CAMARAGIBE;
0220851;;PINA;RECIFE;M
0098051;;JABUTINGA;GOIÁS;M
0220876;;VERA CRUZ;CAMARAGIBE;M
0051481;;CORDEIRO;RECIFE;M
0021194;;TORRE;RECIFE;M
0194190;;MADALENA;RECIFE;M
0118460;;CAVALEIRO;JABOATÃO DOS GUARARAPES;M
0220914;;CORDEIRO;RECIFE;M
0194239;;CENTRO;IPOJUCA;M
0014230;;SUCUPIRA;RECIFE;M
0109540;;CENTRO;IPOJUCA;M
0220949;;CORDEIRO;RECIFE;M
0194255;;JARDIM SÃO PAULO;RECIFE;F
0026606;;MADALENA;RECIFE;M
0194263;;SÃO PEDRO;BELO JARDIM;M
0124816;;DOIS IRMAOS;RECIFE;M
0039879;;PRADO;RECIFE;M
0194591;;CAJUEIRO SECO;JABOATÃO DOS GUARARAPES;M
0093694;;VARZEA;RECIFE;M
0108365;;VARZEA;RECIFE;M
0220981;;CORDEIRO;RECIFE;M
0127684;;CURADO;JABOATÃO DOS GUARARAPES;M
0058925;;;JABOATAO DOS GUARARA JABOATÃO DOS GUARARAPES;M
0089096;;CORDEIRO;RECIFE;M
0040849;;ALDEIA;CAMARAGIBE;M
0194433;;CORDEIRO;RECIFE;M
0024852;;CAJUEIRO SECO;JABOATÃO DOS GUARARAPES;M
0194484;;IMBIRIBEIRA;RECIFE;M
0112275;;BRASILIA TEIMOSA;RECIFE;M
0000064; 24/02/1987;LINHA DO TIR;RECIFE;F
0007127; 02/02/2006;PIN;RECIFE;M
0060594;;CASA CAIADA;OLINDA;M
0114343;;BOA VIAGEM;RECIFE;M
0106979;;NOVA DESCOBERTA;RECIFE;M
0194621;;BOA VIAGEM;RECIFE;M
0093418;;VARZEA;RECIFE;M
0018648;;CORDEIRO;RECIFE;M
0126273;;ENCRUZILHADA;RECIFE;M
0220639;;VÁRZEA;RECIFE;M
0041516;;AFOGADOS;RECIFE;M
0021449;;CURADO 4;RECIFE;M
0020238;;CAXANGA;RECIFE;M
0220795;;LINHA DO TIRO;RECIFE;M
0002638; 15/02/2012;CAXANG;RECIFE;M
0113082;;VARZEA;RECIFE;M
0194824;;IBURA;RECIFE;M
0194832;;BOA VIAGEM;RECIFE;M
0040477;;CAPIBARIBE;SÃO LOURENÇO DA MATA;M
0117438;;MUSTARDINHA;RECIFE;M
0028136;;CORDEIRO;RECIFE;M
0129322;;COHAB;RECIFE;M
0071774;;POCO DA PANELA;RECIFE;M
0194883;;JARDIM PAULISTA;BRAGANÇA PAULISTA;M
0004132; 18/01/2007;CENTR;RECIFE;M
0194913;;CORDEIRO;RECIFE;M
0093483;;BOA VIAGEM;RECIFE;M
0194948;;CAMPO GRANDE;RECIFE;F
0194999;;COHAB;RECIFE;M
0221287;;CAVALEIRO;JABOATÃO DOS GUARARAPES;M
0221252;;CORDEIRO;RECIFE;M
0060521;;SAN MARTIN;RECIFE;M
0195049;;CORDEIRO;RECIFE;M
0218529;;SANTO ALEIXO;JABOATÃO DOS GUARARAPES;M
0195081;;CORDEIRO;RECIFE;M
0046190;;IPSEP;RECIFE;M
0125444;;PAULISTA;RECIFE;M
0050634;;VARZEA;RECIFE;M
0082761;;PRADO;RECIFE;M
0195146;;CORDEIRO;RECIFE;M
0195154;;ZUMBI;RECIFE;M
0195014;;JARDIM JORDÃO;JABOATÃO DOS GUARARAPES;M
0009497;;JARDIM ATLANTICO;OLINDA;F
0096635;;MADALENA;RECIFE;M
0195170;;AREIAS;RECIFE;M
0102511;;CORDEIRO;RECIFE;M
0221351;;CURADO;RECIFE;M
0195219;;CORDEIRO;RECIFE;M
0195855;;SAN MARTIN;RECIFE;M
0058627;;TIMBI;CAMARAGIBE;M
0025098;;BELA VISTA;MORENO;M
0051307;;IPUTINGA;RECIFE;M
0195261;;CORDEIRO;RECIFE;M
0051072;;BOA VISTA;RECIFE;M
0064919;;NAZARE;CAMARAGIBE;F
0225908;;CORDEIRO;RECIFE;M
0091405;;ENGENHO DO MEIO;RECIFE;M
0036314;;MUSTARDINHA;RECIFE;
0083894;;VILA DA FABRICA;CAMARAGIBE;M
0195405;;MADALENA;RECIFE;F
0099341;;VILA RICA;JABOATÃO DOS GUARARAPES;M
0195421;;CORDEIRO;RECIFE;M
0128914;;AFOGADOS;RECIFE;M
0081042;;AFOGADOS;RECIFE;F
0080011;;LOTA NAZARE;CAMARAGIBE;M
0195464;;CORDEIRO;RECIFE;M
0195472;;SOCORRO;JABOATÃO DOS GUARARAPES;M
0195480;;MARCOS FREIRE;JABOATÃO DOS GUARARAPES;M
0221473;;VÁRZEA;RECIFE;M
0195499;;IPUTINGA;RECIFE;M
0015805;;CORDEIRO;RECIFE;M
0195510;;CORDEIRO;ALTINHO;M
0221491;;CORDEIRO;RECIFE;M
0195308;;CORDEIRO;RECIFE;M
0066792;;CORDEIRO;RECIFE;M
0129399; 03/05/1996;IPUTING;RECIFE;M
0018767;;VARZEA;RECIFE;M
0116919;;CONCEICAO;VITÓRIA DE SANTO ANTÃO;M
0225177;;CORDEIRO;RECIFE;M
0068816;;VARZEA;RECIFE;M
0195634;;CORDEIRO;RECIFE;M
0221554;;CORDEIRO;RECIFE;
0040193;;AFOGADOS;RECIFE;M
0033084;;PAU AMARELO;PAULISTA;M
0170577;;CORDEIRO;RECIFE;M
0195774;;PIEDADE;JABOATÃO DOS GUARARAPES;F
0221635;;LINHA DO TIRO;RECIFE;M
0021047;;PIEDADE;JABOATÃO DOS GUARARAPES;M
GOMES;0221661;CORDEIRO;RECIFE;M
0195790;;CORDEIRO;RECIFE;F
0195863;;CRUZEIRO;GRAVATÁ;M
0221686;;CORDEIRO;RECIFE;F
0195898;;AFOGADOS;RECIFE;M
0097036;;IPUTINGA;RECIFE;M
0232696;;ENGENHO DO MEIO;RECIFE;F
0195911;;CORDEIRO;SÃO LOURENÇO DA MATA;M
0010408;;CORDEIRO;RECIFE;F
0062117;;AREIEIRO;CAMARAGIBE;M
0195979;;CORDEIRO;RECIFE;M
0024510;;COHAB;CABO DE SANTO AGOSTINHO;M
0020474;;MADALENA;RECIFE;M
0221767;;CORDEIRO;RECIFE;
0117470;;VARZEA;RECIFE;M
0019863;;CORDEIRO;RECIFE;M
0221775;;CORDEIRO;RECIFE;M
0101746;;AFOGADOS;RECIFE;M
0196096;;CORDEIRO;RECIFE;
0221805;;BARRO;RECIFE;M
0119838;;STO ANTONIO;RECIFE;
0196101;;BOA VIAGEM;RECIFE;M
0105661;;SOCORRO;JABOATÃO DOS GUARARAPES;M
0039579;;TORROES;RECIFE;F
0062476;;CURADO;RECIFE;M
0012327;;ESPINHEIRO;RECIFE;M
0221872;;VÁRZEA;RECIFE;M
0065353;;SAO LOUR;SÃO LOURENÇO DA MATA;M
0278351;;CORDEIRO;RECIFE;M
0056199;;PIEDADE;JABOATÃO DOS GUARARAPES;M
0196053;;CANDEIAS;JABOATÃO DOS GUARARAPES;F
0059121;;CORDEIRO;RECIFE;M
0101295;;JARDIM PRIMAVERA;CAMARAGIBE;M
0063055;;ENGENHO DO MEIO;RECIFE;M
0196282;;IPUTINGA;RECIFE;M
0196304;;MARCOS FREIRE;JABOATÃO DOS GUARARAPES;M
0129440;;AVENTUREIRO;JOINVILLE;M
0221902;;CORDEIRO;RECIFE;M
0128651;;TORROES;RECIFE;M
0085906;;IPUTINGA;RECIFE;M
0221910;;CENTRO;IPOJUCA;M
0221945;;PIEDADE;JABOATÃO DOS GUARARAPES;M
0045859;;PRADO;RECIFE;M
0015831;;CORDEIRO;RECIFE;F
0022063;;MADALENA;RECIFE;M
0016712;;PRADO;RECIFE;M
0127318;;JARDIM PRIMAVERA;CAMARAGIBE;M
0196460;;VASCO DA GAMA;RECIFE;M
0221511;;CURADO;JABOATÃO DOS GUARARAPES;M
0221988;;CORDEIRO;RECIFE;
0060429;;TAMANDARE;TAMANDARÉ;M
0193097;;CORDEIRO;RECIFE;M
0018749;;AREIAS;RECIFE;F
0196479;;OURO PRETO;OLINDA;M
0196487;;CAETÉS I;ABREU E LIMA;M
0196517;;TIMBÍ;CAMARAGIBE;M
0196541;;AREIAS;RECIFE;M
0226777;;VILA DA INABI;CAMARAGIBE;F
0023729;;PRADO;RECIFE;M
0196592;;PIXETE;SÃO LOURENÇO DA MATA;M
0055113;;TAMARINEIRA;RECIFE;M
0196614;;CORDEIRO;RECIFE;M
0047687;;VARZEA;RECIFE;M
0080799;;IPUTINGA;RECIFE;M
0085963;;AFOGADOS;RECIFE;M
0196681;;CORDEIRO;RECIFE;M
0114239;;ENGENHO DO MEIO;RECIFE;M
0222089;;CAXANGÁ;RECIFE;M
0222097;;CORDEIRO;RECIFE;M
0110269;;VILA RICA;JABOATÃO DOS GUARARAPES;M
0077217;;CAPIBARIBE;SÃO LOURENÇO DA MATA;M
0196738;;CORDEIRO;RECIFE;M
0196746;;CORDEIRO;RECIFE;M
0076753;;VARZEA;RECIFE;M
0073135;;TORROES;RECIFE;M
0034694;;MADALENA;RECIFE;M
0052047;;CORDEIRO;RECIFE;M
0037968;;COHAB;RECIFE;M
0025634;;PARQUE CAPIBARIBE;SÃO LOURENÇO DA MATA;M
0065185;;GRACAS;RECIFE;M
0020547;;PRAZERES;JABOATÃO DOS GUARARAPES;M
0018213;;IPUTINGA;RECIFE;M
0018313;;ALDEIA;CAMARAGIBE;M
0016888;;TORROES;RECIFE;M
0196843;;VÁRZEA;RECIFE;F
0070945;;VARZEA;RECIFE;M
0222151;;VÁRZEA;RECIFE;M
0112072;;AFOGADOS;RECIFE;M
0089623;;;SAO VICENTE DE PAULO VITÓRIA DE SANTO ANTÃO;M
0021927;;BONJI;RECIFE;F
0069552;;CABANGA;RECIFE;M
0002683; 06/03/2012;CAXANG;RECIFE;M
0222194;;CORDEIRO;RECIFE;M
0018228;;CORDEIRO;RECIFE;M
0226033;;ALTO SANTO ANTÔNIO;CAMARAGIBE;M
0041854;;JARDIM SAO PAULO;RECIFE;M
0197025;;AREIAS;RECIFE;M
0046081;;SAN MARTINS;RECIFE;M
0020832;;CORDEIRO;RECIFE;M
0278221;;MARANGUAPE II;PAULISTA;F
0021706;;SAM MARTIN;RECIFE;M
0037171;;SANTO IVO;VITÓRIA DE SANTO ANTÃO;M
0095954;;TORROES;RECIFE;M
0042955;;UR-11;JABOATÃO DOS GUARARAPES;M
0011940;;ALDEIA;CAMARAGIBE;M
0005602; 05/05/2009;BAIRRO NOV;OLINDA;F
0110401;;TABATINGA;IGARASSU;M
0009330;;VARZEA;RECIFE;M
0113018;;ILHA JOANA BEZERRA;RECIFE;M
0048257;;TORROES;RECIFE;M
0072453;;AFOGADOS;RECIFE;M
0070324;;PRADO;RECIFE;M
0043417;;MUSTARDINHA;RECIFE;
0222283;;CORDEIRO;RECIFE;M
0197173;;VÁRZEA;RECIFE;M
0226076;;;VILA TEATRÓLOGO BARR CABO DE SANTO AGOSTINHO;M
0197262;;POÇO;RECIFE;M
0073417;;AFOGADOS;RECIFE;M
0197246;;CAPIBARIBE;SÃO LOURENÇO DA MATA;M
0072718;;TIMBI;CAMARAGIBE;M
0092614;;AFOGADOS;RECIFE;M
0197254;;CORDEIRO;RECIFE;F
0197270;;CENTRO;IPOJUCA;M
0039159;;SAO JOSE;RECIFE;M
0197289;;CORDEIRO;RECIFE;M
0099267;;IPUTINGA;RECIFE;M
0222364;;VÁRZEA;RECIFE;M
0222380;;JARDIM SÃO PAULO;RECIFE;M
0197343;;CORDEIRO;RECIFE;M
0226084;;CORDEIRO;RECIFE;M
0046464;;BOA VIAGEM;RECIFE;M
0025398;;BOM JARDIM;RECIFE;M
0128080;;TIMBI;CAMARAGIBE;M
0111341;;MUSTARDINHA;RECIFE;M
0021815;;CORDEIRO;RECIFE;M
0222402;;CORDEIRO;RECIFE;
0197408;;CORDEIRO;RECIFE;F
0099050;;IPUTINGA;RECIFE;M
0222429;;ARTUR LUNDGREN I;BRAGANÇA PAULISTA;M
0062752;;SAN MARTIN;RECIFE;M
0197483;;CORDEIRO;RECIFE;F
0197491;;SANTA MÔNICA;CAMARAGIBE;M
0197505;;BARRA DE JANGADA;JABOATÃO DOS GUARARAPES;M
0222453;;;NOSSA SENHORA DA PEN SERRA TALHADA;M
0197521;;COHAB;CABO DE SANTO AGOSTINHO;M
0019714;;PARATIBE;RECIFE;M
0101358;;CORDEIRO;RECIFE;F
0039357;;CAJUEIRO SECO;JABOATÃO DOS GUARARAPES;M
0121891;;SANTA MONICA;CAMARAGIBE;M
0197599;;CORDEIRO;RECIFE;
0070138;;IMBIRIBEIRA;RECIFE;
0088692;;CURADO IV;JABOATÃO DOS GUARARAPES;M
0197629;;CORDEIRO;RECIFE;M
0197637;;PINA;RECIFE;M
0040553;;MADALENA;RECIFE;M
0197661;;CORDEIRO;RECIFE;
0114545;;ALTO JOSE DO PINHO;RECIFE;M
0083492;;IPUTINGA;RECIFE;M
0105614;;AFOGADOS;RECIFE;M
0197777;;CORDEIRO;RECIFE;M
0197807;;BARRA DE JANGADA;JABOATÃO DOS GUARARAPES;M
0017149;;NOVA DESCOBERTA;RECIFE;
0112530;;CURADO IV;JABOATÃO DOS GUARARAPES;M
0197831;;CORDEIRO;RECIFE;
0045865;;JARDIM ATLANTICO;OLINDA;M
0104296;;ROSARINHO;RECIFE;M
0128961;;ARRUDA;RECIFE;M
0042294;;NOVA DESCOBERTA;RECIFE;M
0105520;;AREIAS;RECIFE;M
0054672;;VARZEA;RECIFE;M
0034282;;CORDEIRO;RECIFE;F
0197912;;CORDEIRO;RECIFE;M
0099602;;CURADO II;JABOATÃO DOS GUARARAPES;M
0197971;;CORDEIRO;RECIFE;M
0227171;;CORDEIRO;RECIFE;M
0020774;;IPUTINGA;RECIFE;M
0197981;;PRAZERES;JABOATÃO DOS GUARARAPES;M
0081885;;CAJUEIRO SECO;JABOATÃO DOS GUARARAPES;M
0197998;;CORDEIRO;RECIFE;M
0198285;;CORDEIRO;RECIFE;M
0198013;;CORDEIRO;RECIFE;M
0025461;;TORROES;RECIFE;M
0198048;;CORDEIRO;RECIFE;M
0035771;;CORDEIRO;RECIFE;M
0278440;;PRAZERES;JABOATÃO DOS GUARARAPES;M
0020121;;CONJUNTO MURIBECA;JABOATÃO DOS GUARARAPES;M
0041160;;VARZEA;RECIFE;M
0115670;;ILHA JOANA BEZERRA;RECIFE;M
0093847;;ALTO SOL NASCENTE;OLINDA;M
0004090; 28/12/2006;AFOGADO;RECIFE;M
0042018;;CORDEIRO;RECIFE;M
0198129;;CORDEIRO;RECIFE;M
0066209;;CASA AMARELA;RECIFE;M
0011412;;MADALENA;RECIFE;M
0235245;;CORDEIRO;RECIFE;M
0235008;;AREIAS;RECIFE;M
0198145;;CORDEIRO;RECIFE;M
0072013;;MADALENA;RECIFE;M
0198153;;BOA VIAGEM;RECIFE;M
0094447;;IPUTINGA;RECIFE;M
0032746;;IMBIRIBEIRA;RECIFE;M
0037899;;;ALTO JOSE BONIFACIO  RECIFE;M
0198196;;;PONTE DOS CARVALHOS  CABO DE SANTO AGOSTINHO;M
0113204;;ALBERTO MAIA;CAMARAGIBE;F
0198201;;CORDEIRO;RECIFE;M
0085339;;IPUTINGA;RECIFE;M
0161926;;AFOGADOS;RECIFE;M
0198242;;SAN MARTIN;RECIFE;M
0227341;;CORDEIRO;RECIFE;M
0020839;;CAJA;CARPINA;M
0227315;;GARÇA TORTA;MACEIÓ;
0121063;;CAXANGA;RECIFE;M
0097866;;CURADO;RECIFE;M
0022646;;GUARARAPES;JABOATÃO DOS GUARARAPES;M
0198307;;CAJUEIRO SECO;JABOATÃO DOS GUARARAPES;M
0026942;;MADALENA;RECIFE;M
0198323;;SANTO ALEIXO;JABOATÃO DOS GUARARAPES;M
0126394;;CORDEIRO;RECIFE;M
0081299;;MAURICIO DE NASSAU;CARUARU;M
0013302; 13/07/2015;CORDEIR;RECIFE;M
0084159;;CARDOSO;RECIFE;M
0068644;;CAETES VELHO;ABREU E LIMA;M
0065965;;BARBALHO;RECIFE;M
0227404;;CENTRO;CABO DE SANTO AGOSTINHO;M
0198341;;IPUTINGA;RECIFE;F
0227439;;CORDEIRO;RECIFE;M
0198366;;MADALENA;RECIFE;M
0068460;;ILHA DO RETIRO;RECIFE;M
0125497;;CORDEIRO;RECIFE;M
0079165;;VARZEA;RECIFE;M
0227455;;CORDEIRO;RECIFE;M
0196703;;CORDEIRO;RIO FORMOSO;
0057198;;CURADO V;JABOATÃO DOS GUARARAPES;
0033830;;ENGENHO DO MEIO;RECIFE;M
0018019;;CORDEIRO;RECIFE;M
0227463;;CORDEIRO;RECIFE;F
0198447;;VÁRZEA;RECIFE;F
0198463;;;SÃO JOÃO E SÃO PAULO CAMARAGIBE;M
0198498;;SÃO FRANCISCO;CABO DE SANTO AGOSTINHO;M
0089987;;MARANGUAPE II;PAULISTA;M
0198501;;PARQUE CAPIBARIBE;SÃO LOURENÇO DA MATA;M
0198471;;CORDEIRO;RECIFE;M
0116301;;BONJI;RECIFE;M
0191450;;CORDEIRO;RECIFE;M
0128801;;PRADO;RECIFE;M
0014148;;CORDEIRO;RECIFE;M
0074990;;TORROES;RECIFE;M
0227528;;CORDEIRO;RECIFE;M
0013790;;VARZEA;RECIFE;M
0198552;;TORRÕES;RECIFE;M
0009266;;PRADO;RECIFE;
0198560;;CORDEIRO;RECIFE;M
0198587;;IPUTINGA;RECIFE;M
0120979;;CORDEIRO;RECIFE;M
0100739;;CORDEIRO;RECIFE;M
0198676;;CAJUEIRO SECO;JABOATÃO DOS GUARARAPES;M
0099480;;TORRE;RECIFE;M
0198692;;CORDEIRO;RECIFE;M
0055038;;VISTA VELHA;JABOATÃO DOS GUARARAPES;M
0227595;;CORDEIRO;RECIFE;M
0019708;;TORRE;RECIFE;M
0229539;;BARRA DE JANGADA;JABOATÃO DOS GUARARAPES;M
0198730;;TOTÓ;RECIFE;
0045141;;SAN MARTIN;RECIFE;M
0227625;;IBURA;RECIFE;M
0065998;;PRAZERES;JABOATÃO DOS GUARARAPES;M
0198781;;CORDEIRO;RECIFE;F
0227633;;IPUTINGA;RECIFE;
0058609;;RIO DOCE;OLINDA;M
0163104;;CORDEIRO;RECIFE;M
0057255;;ALDEIA DOS CAMARAS;CAMARAGIBE;M
0036697;;ALTO MATERNIDADE;MORENO;M
0113239;;SANTA TEREZA;CAMARAGIBE;M
0198846;;COHAB;CABO DE SANTO AGOSTINHO;M
0094697;;;ALTO JOSE BONIFACIO  RECIFE;M
0058107;;CAXANGA;RECIFE;F
0010203;;VARZEA;RECIFE;M
0125807;;ENGENHO DO MEIOR;RECIFE;M
0100635;;CORDEIRO;RECIFE;M
0199001;;CORDEIRO;RECIFE;M
0114490;;AFOGADOS;RECIFE;M
0053543;;SAN MARTIN;RECIFE;M
0097129;;;CORREGO DO JENIPAPO  RECIFE;M
0199079;;JARDIM ATLÂNTICO;OLINDA;M
0199087;;COHAB;RECIFE;M
0199095;;CENTRO;IPOJUCA;M
0199109;;APIPUCOS;RECIFE;M
0223751;;BOA VIAGEM;RECIFE;M
0278173;;ENGENHO DO MEIO;RECIFE;M
0099518;;MADALENA;RECIFE;M
0199141;;CORDEIRO;RECIFE;M
0118152;;JORDAO;RECIFE;M
0234303;;CORDEIRO;PAUDALHO;F
0013670;;BRASIIA TEIMOSA;RECIFE;M
0199206;;JARDIM JORDÃO;JABOATÃO DOS GUARARAPES;M
0080582;;ENGENHO DO MEIA;RECIFE;M
0106068;;PIXETE;SÃO LOURENÇO DA MATA;M
0199214;;CORDEIRO;RECIFE;M
0229571;;BOA VISTA;RECIFE;M
0199265;;AFOGADOS;RECIFE;M
0091069;;IPUTINGA;RECIFE;M
0102824;;JARDIM SAO PAULO;RECIFE;M
0100452;;AFOGADOS;RECIFE;M
0199494;;ÁGUA FRIA;RECIFE;F
0227536;;CANDEIAS;JABOATÃO DOS GUARARAPES;F
0118473;;CORDEIRO;RECIFE;M
0046796;;CAXANGA;RECIFE;M
0039574;;PRADO;RECIFE;M
0084838;;SUCUPIRA;JABOATÃO DOS GUARARAPES;M
0106406;;MADALENA;RECIFE;M
0056237;;DOIS UNIDOS;RECIFE;M
0097588;;JARDIM SAO PAULO;RECIFE;M
0097349;;;CIDADE UNIVERSITARIA RECIFE;M
0089017;;CORDEIRO;RECIFE;M
0278416;;VÁRZEA;RECIFE;M
0084995;;SOLEDADE;RECIFE;F
0024632;;MURIBARA;SÃO LOURENÇO DA MATA;M
0063842;;IPUTINGA;RECIFE;M
0227986;;CORDEIRO;RECIFE;F
0199516;;SANTO ALEIXO;JABOATÃO DOS GUARARAPES;M
0199524;;CORDEIRO;RECIFE;M
0027801;;BRASILIA TEIM;RECIFE;M
0068649;;IPUTINGA;RECIFE;F
0226955;;MARCOS FREIRE;JABOATÃO DOS GUARARAPES;
0059808;;BARRA DE JANGADA;JABOATÃO DOS GUARARAPES;M
0091834;;PACHECO;JABOATÃO DOS GUARARAPES;M
0036449;;BELA VISTA;MORENO;M
0095247;;VÁRZEA;RECIFE;M
0228036;;JARDIM ATLÂNTICO;OLINDA;F
0076127;;VARZEA;RECIFE;M
0199621;;JARDIM ATLÂNTICO;OLINDA;M
0072256;;VARZEA;RECIFE;M
0079257;;SAO CRISTOVAO;ARCOVERDE;M
0100073;;ARRUDA;RECIFE;M
0199664;;PEIXINHOS;OLINDA;M
0228060;;CORDEIRO;RECIFE;M
0155748;;CORDEIRO;RECIFE;F
0016134;;PARQUE CAPIBARIBE;SÃO LOURENÇO DA MATA;M
0199672;;MORRO DA CONCEIÇÃO;RECIFE;F
0199680;;CORDEIRO;RECIFE;M
0062431;;AFOGADOS;RECIFE;M
0199648;;BOA VIAGEM;RECIFE;M
0119859;;DIVINOPOLIS;CARUARU;F
0199699;;PIXETE;SÃO LOURENÇO DA MATA;F
0084388;;CAXANGA;RECIFE;M
0039487;;MADALENA;RECIFE;M
0199753;;BOA VIAGEM;RECIFE;M
0227951;;SONA RURAL;IPOJUCA;M
0199771;;TABATINGA;CAMARAGIBE;M
0083015;;AFOGADOS;RECIFE;M
0021858;;IPUTINGA;RECIFE;M
0058712;;JD SAO PAULO;RECIFE;M
0129108;;SANTO AMARO;RECIFE;M
0024787;;SAN MARTINS;RECIFE;M
0199818;;CORDEIRO;RECIFE;M
0199842;;AGUA FRIA;RECIFE;M
0122889;;CENTRO;SÃO LOURENÇO DA MATA;M
0228168;;CORDEIRO;RECIFE;M
0092432;;VARZEA;RECIFE;M
0083526;;CORDEIRO;RECIFE;F
0199869;;PRAZERES;JABOATÃO DOS GUARARAPES;M
0093559;;PRAZERES;JABOATÃO DOS GUARARAPES;M
0059714;;CENTRO;SÃO LOURENÇO DA MATA;M
0021781;;UR 7 VARZEA;RECIFE;M
0228184;;CORDEIRO;RECIFE;
0199915;;CORDEIRO;RECIFE;M
0062867;;VARZEA;RECIFE;M
0018687;;MURIBARA;SÃO LOURENÇO DA MATA;M
0228176;;CORDEIRO;RECIFE;M
0199941;;CORDEIRO;RECIFE;M
0011175;;SANATANA;CAMARAGIBE;M
0199982;;CORDEIRO;RECIFE;M
0036973;;IPUTINGA;RECIFE;M
0010517;;UR7 VÀRZEA;RECIFE;
0007628; 19/11/2009;IMBIRIBEIR;RECIFE;
0233218;;TORRÕES;RECIFE;M
0028019;;IPUTINGA;RECIFE;M
0200042;;VÁRZEA;RECIFE;F
0109542;;AFOGADOS;RECIFE;M
0081649;;FLORIANO;JABOATÃO DOS GUARARAPES;M
0200050;;IPUTINGA;RECIFE;M
0233315;;PIEDADE;JABOATÃO DOS GUARARAPES;M
0066075;;CURADO IV;JABOATÃO DOS GUARARAPES;M
0112877;;NOSSASENHORA DO O;IPOJUCA;M
0014743;;JORDAO BAIXO;RECIFE;M
0116021;;CANDEIAS;JABOATÃO DOS GUARARAPES;M
0103072;;AFOGADOS;RECIFE;M
0200131;;CORDEIRO;RECIFE;M
0200158;;CAVALEIRO;JABOATÃO DOS GUARARAPES;M
0200166;;BOA VIAGEM;RECIFE;M
0200174;;ENGENHO DO MEIO;RECIFE;M
0088492;;AFOGADOS;RECIFE;M
0228321;;CORDEIRO;RECIFE;M
0039215;;SAN MARTINS;RECIFE;M
0200247;;MADALENA;RECIFE;M
0064734;;CORDEIRO;RECIFE;M
0108148;;COHAB;RECIFE;M
0127380;;AFOGADOS;RECIFE;M
0200298;;CORDEIRO;RECIFE;M
0228400;;CORDEIRO;RECIFE;M
0200344;;AFOGADOS;RECIFE;F
0233447;;IPUTINGA;RECIFE;F
0230618;;ÁGUAS COMPRIDAS;OLINDA;M
0200352;;CORDEIRO;RECIFE;
0051381;;JARDIM PRIMAVERA;CAMARAGIBE;M
0012625;;VÁRZEA;RECIFE;M
0080575;;ENGENHO MEIO;RECIFE;M
0036226;;CORDEIRO;RECIFE;F
0055696;;SANTA MONICA;CAMARAGIBE;M
0200409;;CARMO;OLINDA;M
0200433;;IPUTINGA;RECIFE;M
0115054;;SANTANA;JABOATÃO DOS GUARARAPES;M
0043317;;CORDEIRO;RECIFE;M
0228508;;MARCOS FREIRE;JABOATÃO DOS GUARARAPES;M
0200549;;IBURA;RECIFE;M
0098337;;ZUMBI DO PACHECO;JABOATÃO DOS GUARARAPES;M
0200735;;CORDEIRO;RECIFE;M
0074944;;VASCO DA GAMA;RECIFE;M
0059828;;BONGI;RECIFE;M
0228559;;CORDEIRO;RECIFE;M
0017051;;MADALENA;RECIFE;M
0117628;;BOA VIAGEM;RECIFE;M
0006043; 16/03/2010;CURADO ;RECIFE;M
0128542;;AREIAS;RECIFE;M
0228631;;CORDEIRO;RECIFE;M
0052671;;CORDEIRO;RECIFE;
0200700;;CORDEIRO;RECIFE;M
0120992;;CURADO III;JABOATÃO DOS GUARARAPES;M
0200743;;CORDEIRO;RECIFE;M
0027196;;TORROES;RECIFE;M
0072483;;SAM MARTIN;RECIFE;F
0069535;;ALTO DA COLINA;JABOATÃO DOS GUARARAPES;M
0078426;;MONSENHOR FABRICIO;RECIFE;M
0200778;;CORDEIRO;RECIFE;M
